property_id,status,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,city,state,postal_code,tags,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,state_avg_price,city_avg_price
4160933379,sold,2006,1,1,2,2,condos,1132.0,1132.0,1100000.0,2024-01-12,2024-01-12 00:00:00,Boston,Massachusetts,02210,"['central_air', 'central_heat', 'city_view', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'ocean_view', 'pets_allowed', 'recreation_facilities', 'view', 'washer_dryer', 'water_view', 'community_swimming_pool', 'basement', 'single_story', 'garage_1_or_more', 'waterfront']",1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
2819580114,sold,2000,2,1,3,2,single_family,10001.0,2162.0,709900.0,2024-01-16,2024-01-16 00:00:00,Olympia,Washington,98501,"['central_air', 'community_clubhouse', 'community_golf', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'vaulted_ceiling', 'floor_plan', 'golf_course', 'views']",1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,464482.22580645164,464898.3
9645808891,sold,2018,0,2,3,2,townhomes,2000.0,1220.0,250000.0,2023-12-18,2023-12-18 00:00:00,Dover,Delaware,19901,"['central_air', 'central_heat', 'dishwasher', 'recreation_facilities', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'efficient', 'community_center', 'medicalcare']",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,319318.85,319318.85
5395499051,sold,1983,2,3,2,3,condos,1363.0,1364.0,230000.0,2024-01-10,2024-01-16 00:00:00,Atlanta,Georgia,30311,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,548372.0588235294,530643.1034482758
9592776583,sold,1900,0,0,0,0,condos,0.0,0.0,40000.0,2024-01-12,2024-01-12 00:00:00,Boston,Massachusetts,02124,['basement'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
7855901001,sold,1989,1,1,3,2,single_family,9583.0,1092.0,148000.0,2024-01-03,2024-01-04 00:00:00,Alexander,Arkansas,72002,"['community_outdoor_space', 'community_security_features', 'single_story', 'garage_1_or_more', 'fenced_yard', 'master_bathroom', 'master_bedroom']",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269634.0,148000.0
7567034580,sold,1956,0,0,0,0,land,23522.0,0.0,107500.0,2024-01-05,2024-01-15 00:00:00,Little Rock,Arkansas,72223,"['community_park', 'recreation_facilities', 'swimming_pool', 'garage_1_or_more', 'corner_lot', 'big_lot']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,269634.0,276945.1515151515
3029367250,sold,1959,1,1,3,1,single_family,7841.0,957.0,145000.0,2023-10-05,2023-10-06 00:00:00,Lawrence,Indiana,46226,"['central_air', 'single_story', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'beautiful_backyard', 'new_roof']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,234594.10344827586,145000.0
3917940202,sold,2004,2,2,3,3,single_family,11238.0,2132.0,318000.0,2023-12-19,2023-12-21 00:00:00,Frankfort,Kentucky,40601,"['city_view', 'forced_air', 'hardwood_floors', 'view', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom']",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282115.85365853657,282115.85365853657
4556129434,sold,1900,1,0,3,0,multi_family,1742.0,2324.0,30000.0,2024-01-04,2024-01-06 00:00:00,Harrisburg,Pennsylvania,17103,"['central_air', 'forced_air', 'garage_1_or_more']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238800.48780487804,238800.48780487804
3709106357,sold,1910,0,1,1,1,condos,0.0,790.0,770000.0,2024-01-10,2024-01-11 00:00:00,Boston,Massachusetts,02215,"['community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'basement', 'single_story', 'rental_property', 'efficient']",0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
2489964350,sold,2000,2,2,3,3,single_family,5885.0,1931.0,480000.0,2023-12-13,2023-12-14 00:00:00,Denver,Colorado,80239,"['central_air', 'dishwasher', 'family_room', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'shopping']",1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,660956.1052631579,660956.1052631579
9986551365,sold,1919,3,0,10,7,multi_family,7405.0,8010.0,635000.0,2023-12-19,2023-12-21 00:00:00,Hartford,Connecticut,06114,"['central_air', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'open_floor_plan', 'floor_plan', 'rental_property', 'furniture', 'park', 'shopping']",1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,301497.22222222225,301497.22222222225
5602906827,sold,1902,0,3,4,2,townhomes,3241.0,2016.0,188000.0,2024-01-04,2024-01-05 00:00:00,Trenton,New Jersey,08610,"['central_heat', 'basement', 'two_or_more_stories']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255675.0,203096.7741935484
6977272952,sold,1912,0,3,4,2,townhomes,1799.0,1632.0,220000.0,2024-01-05,2024-01-08 00:00:00,Trenton,New Jersey,08618,"['basement', 'two_or_more_stories', 'granite_kitchen', 'updated_kitchen', 'shopping']",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,255675.0,203096.7741935484
3474649374,sold,2000,2,1,3,3,single_family,12197.0,2300.0,260000.0,2023-12-12,2023-12-29 00:00:00,Frankfort,Kentucky,40601,"['city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'ensuite', 'farm', 'ranch']",1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,282115.85365853657,282115.85365853657
3806788980,sold,2014,2,1,3,2,single_family,0.0,1332.0,225000.0,2023-12-14,2023-12-14 00:00:00,Frankfort,Kentucky,40601,"['city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch']",1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282115.85365853657,282115.85365853657
1597615492,sold,1942,1,1,2,1,single_family,6534.0,1130.0,315000.0,2024-01-12,2024-01-12 00:00:00,Sacramento,California,95820,"['central_air', 'central_heat', 'community_security_features', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'park', 'maintenance']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,490804.53846153844,506510.47222222225
3681467163,sold,1961,0,2,4,3,single_family,26484.0,2548.0,293000.0,2023-12-07,2023-12-08 00:00:00,Frankfort,Kentucky,40601,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'floor_plan', 'farm', 'ranch']",1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,282115.85365853657,282115.85365853657
7983683502,sold,1976,0,0,2,1,condos,0.0,1143.0,229900.0,2024-01-12,2024-01-12 00:00:00,Madison,Wisconsin,53704,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'disability_features', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'granite_kitchen', 'clubhouse']",0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,418597.22222222225,414290.32258064515
9689708582,sold,1956,0,0,0,0,land,0.0,0.0,348900.0,2023-09-27,2023-12-06 00:00:00,Canal Winchester,Ohio,43110,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382288.5714285714,352633.3333333333
9951478357,sold,1956,0,0,0,0,land,0.0,0.0,533600.0,2023-12-22,2024-01-04 00:00:00,Columbus,Ohio,43081,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382288.5714285714,409500.0
3423544868,sold,1965,0,1,1,1,condos,0.0,546.0,60000.0,2023-12-29,2023-12-30 00:00:00,Hartford,Connecticut,06114,"['pets_allowed', 'recreation_facilities', 'single_story', 'rental_property']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301497.22222222225,301497.22222222225
9536548761,sold,1935,0,1,1,1,condos,6297.0,526.0,360000.0,2024-01-12,2024-01-16 00:00:00,Boston,Massachusetts,02130,"['central_air', 'central_heat', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'basement', 'single_story', 'shopping']",0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
6415608737,sold,2013,2,3,3,4,townhomes,2312.0,2980.0,580000.0,2024-01-04,2024-01-04 00:00:00,Annapolis,Maryland,21409,"['central_air', 'central_heat', 'dishwasher', 'family_room', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'corner_lot', 'playground', 'trails']",1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,817187.2777777778,817187.2777777778
2450280767,sold,1962,0,2,6,6,multi_family,0.0,0.0,820000.0,2024-01-03,2024-01-05 00:00:00,Salem,Oregon,97301,"['two_or_more_stories', 'rental_property']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400552.0833333333,400552.0833333333
7492989233,sold,1975,2,2,3,2,single_family,7841.0,1524.0,245000.0,2024-01-10,2024-01-11 00:00:00,Lincoln,Nebraska,68516,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'forced_air', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'fenced_yard', 'jack_and_jill_bathroom']",1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,326655.55555555556,326655.55555555556
8351316336,sold,2008,4,1,4,5,single_family,28288.0,4398.0,1299000.0,2024-01-12,2024-01-12 00:00:00,Edmond,Oklahoma,73013,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'vaulted_ceiling', 'master_suite', 'ensuite', 'farm']",1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,327025.0,593000.0
9298040019,sold,2023,3,2,5,4,single_family,7200.0,3391.0,903000.0,2024-01-12,2024-01-14 00:00:00,Sacramento,California,95835,"['central_air', 'central_heat', 'community_security_features', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'high_ceiling', 'solar_system', 'solar_panels', 'park']",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490804.53846153844,506510.47222222225
9774716745,sold,2007,4,1,3,4,single_family,21970.0,4182.0,510000.0,2023-12-06,2023-12-06 00:00:00,Dover,Delaware,19904,"['central_air', 'dining_room', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'open_floor_plan', 'floor_plan']",1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,319318.85,319318.85
6437216656,sold,2001,2,1,3,2,single_family,6970.0,1411.0,297000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,32317,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'new_roof', 'playground', 'shopping']",1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,313049.3714285714,313049.3714285714
7877679688,sold,1963,2,1,4,3,single_family,9840.0,2276.0,309900.0,2024-01-16,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73122,"['central_air', 'central_heat', 'community_outdoor_space', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,327025.0,248384.61538461538
2737329226,sold,1951,2,1,4,3,single_family,6200.0,2015.0,765000.0,2023-11-07,2023-11-08 00:00:00,Denver,Colorado,80205,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan', 'farm', 'ranch']",1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,660956.1052631579,660956.1052631579
3901717075,sold,2000,2,2,4,3,single_family,333887.0,3587.0,637500.0,2023-12-19,2023-12-19 00:00:00,Frankfort,Kentucky,40601,"['community_outdoor_space', 'dining_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'views']",1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282115.85365853657,282115.85365853657
2001061202,sold,1948,0,1,2,1,single_family,7867.0,767.0,180000.0,2023-12-22,2023-12-22 00:00:00,Phoenix,Arizona,85009,"['carport', 'single_story']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538966.6842105263,561153.9411764706
1545028294,sold,2005,2,2,2,2,condos,0.0,2000.0,1180000.0,2023-10-25,2023-10-26 00:00:00,Denver,Colorado,80205,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'lake_view', 'laundry_room', 'view', 'washer_dryer', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'mountain_view', 'views']",1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,660956.1052631579,660956.1052631579
1305531574,sold,2015,2,3,5,5,condos,3435.0,3871.0,1460000.0,2023-10-31,2023-11-01 00:00:00,Denver,Colorado,80211,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'den_or_office', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'pets_allowed', 'spa_or_hot_tub', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'lake']",1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660956.1052631579,660956.1052631579
1667866715,sold,1978,0,1,3,2,mobile,7405.0,1650.0,185000.0,2024-01-11,2024-01-12 00:00:00,Salem,Oregon,97305,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'rental_property', 'shopping']",0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400552.0833333333,400552.0833333333
4301754069,sold,1895,0,0,6,3,multi_family,6098.0,2315.0,303000.0,2023-12-18,2023-12-21 00:00:00,Hartford,Connecticut,06106,"['central_heat', 'city_view', 'community_outdoor_space', 'laundry_room', 'view', 'basement', 'two_or_more_stories']",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301497.22222222225,301497.22222222225
2528016759,sold,1997,0,1,2,2,condos,0.0,1003.0,318000.0,2024-01-12,2024-01-13 00:00:00,Denver,Colorado,80237,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'pets_allowed', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'master_suite', 'ensuite']",0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,660956.1052631579,660956.1052631579
3382602070,sold,1923,0,2,3,1,townhomes,2178.0,1440.0,122500.0,2023-12-29,2023-12-30 00:00:00,Harrisburg,Pennsylvania,17104,"['disability_features', 'dishwasher', 'washer_dryer', 'basement', 'two_or_more_stories', 'fenced_yard', 'front_porch', 'rental_property', 'efficient']",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,238800.48780487804,238800.48780487804
7904075898,sold,1907,0,2,3,1,single_family,5968.0,1439.0,136000.0,2024-01-11,2024-01-12 00:00:00,Des Moines,Iowa,50316,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'big_yard']",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,281314.75,219097.02702702704
2653369301,sold,1981,0,1,1,1,apartment,751.0,725.0,186000.0,2023-12-26,2023-12-27 00:00:00,Phoenix,Arizona,85053,"['carport', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'ensuite', 'medicalcare', 'shopping']",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,538966.6842105263,561153.9411764706
3985214371,sold,1989,2,4,4,4,single_family,42689.0,4733.0,703125.0,2023-12-29,2023-12-29 00:00:00,Harrisburg,Pennsylvania,17112,"['central_air', 'dining_room', 'disability_features', 'fireplace', 'forced_air', 'hardwood_floors', 'spa_or_hot_tub', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'high_ceiling', 'vaulted_ceiling', 'cathedral_ceiling', 'big_lot', 'ensuite', 'new_roof']",1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,238800.48780487804,238800.48780487804
8024740299,sold,1979,1,2,2,2,townhomes,1742.0,1320.0,225000.0,2024-01-12,2024-01-12 00:00:00,Lincoln,Nebraska,68506,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'guest_parking', 'big_lot', 'new_roof', 'groundscare']",1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,326655.55555555556,326655.55555555556
6634350892,sold,1950,0,2,3,2,single_family,21371.0,1536.0,450000.0,2024-01-11,2024-01-14 00:00:00,Richmond,Virginia,23222,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'big_yard', 'rental_property']",0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,408832.8157894737,454472.7916666667
6290125108,sold,1910,0,3,4,1,townhomes,1530.0,1269.0,150000.0,2023-12-29,2024-01-02 00:00:00,Trenton,New Jersey,08611,"['basement', 'two_or_more_stories']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255675.0,203096.7741935484
7060955287,sold,1973,2,1,3,2,single_family,8712.0,1537.0,75000.0,2024-01-04,2024-01-04 00:00:00,Little Rock,Arkansas,72204,"['single_story', 'garage_1_or_more', 'garage_2_or_more', 'investment_opportunity']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269634.0,276945.1515151515
4275891291,sold,1920,2,1,1,1,condos,1497.0,1497.0,1159000.0,2024-01-16,2024-01-17 00:00:00,Boston,Massachusetts,02210,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'laundry_room', 'pets_allowed', 'recreation_facilities', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'shopping']",1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
8186987316,sold,1926,2,1,4,2,single_family,5053.0,1453.0,325000.0,2024-01-05,2024-01-05 00:00:00,Saint Paul,Minnesota,55104,"['community_outdoor_space', 'corner_lot', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'library', 'efficient', 'pond', 'park', 'shopping']",1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,390273.56097560975,374005.8378378378
9993679106,sold,1920,1,0,3,2,single_family,5000.0,1574.0,431000.0,2024-01-03,2024-01-04 00:00:00,Providence,Rhode Island,02906,"['fireplace', 'basement', 'garage_1_or_more', 'shopping']",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593717.6764705882,601860.6363636364
4213073232,sold,1977,0,0,3,1,single_family,6098.0,1040.0,245000.0,2024-01-10,2024-01-12 00:00:00,Albany,New York,12205,"['community_outdoor_space', 'dishwasher', 'forced_air', 'laundry_room', 'basement', 'open_house', 'farm', 'ranch']",0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,265458.5294117647,245606.55172413794
4951875249,sold,1920,0,3,4,2,single_family,16553.0,2324.0,305000.0,2024-01-05,2024-01-05 00:00:00,Harrisburg,Pennsylvania,17109,"['carport', 'central_air', 'dishwasher', 'fireplace', 'forced_air', 'view', 'water_view', 'basement', 'two_or_more_stories', 'updated_kitchen', 'master_bathroom', 'master_bedroom', 'first_floor_master_bedroom', 'new_roof', 'views', 'shopping']",0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,238800.48780487804,238800.48780487804
4603176266,sold,1962,0,0,3,1,single_family,22651.0,1040.0,275000.0,2024-01-12,2024-01-16 00:00:00,Albany,New York,12205,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'laundry_room', 'basement', 'updated_kitchen', 'big_lot', 'new_roof', 'shopping']",0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,265458.5294117647,245606.55172413794
8142643320,sold,1956,0,0,0,0,land,6316.0,0.0,3800.0,2023-09-27,2023-09-28 00:00:00,Springfield,Illinois,62703,"['cul_de_sac', 'two_or_more_stories']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956993.78125,956993.78125
6022099309,sold,1953,0,2,4,2,single_family,15483.0,1848.0,985000.0,2024-01-09,2024-01-10 00:00:00,Annapolis,Maryland,21401,"['central_air', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'washer_dryer', 'water_view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'waterfront', 'modern_kitchen', 'large_kitchen', 'rental_property', 'ensuite', 'views']",0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,817187.2777777778,817187.2777777778
