,baths,type,sqft,central_air,community_outdoor_space,garage_2_or_more,community_security_features,farm,encoded_city,encoded_state,sold_price,sold_price,sold_price
934,3,7,-0.0124026562133259,0,1,1,0,0,0.5326549922255168,0.5274955344206355,440000.0,440000.0,440000.0
935,2,7,-0.0640040191274966,0,1,1,1,0,0.5326549922255168,0.5274955344206355,490000.0,490000.0,490000.0
936,0,10,-1.607267002579085,0,0,0,0,0,0.5326549922255168,0.5274955344206355,50000.0,50000.0,50000.0
937,1,7,-0.9765836780725536,0,1,0,0,0,0.5326549922255168,0.5274955344206355,250000.0,250000.0,250000.0
938,1,7,-0.1003160893263575,0,1,0,1,0,0.5326549922255168,0.5274955344206355,505000.0,505000.0,505000.0
939,2,7,0.158646306039203,0,1,1,1,0,0.5326549922255168,0.5274955344206355,515000.0,515000.0,515000.0
940,2,7,-0.3573673231025044,0,0,0,0,0,0.5326549922255168,0.5274955344206355,300000.0,300000.0,300000.0
941,2,6,-0.4223468171425713,0,1,0,0,0,0.5326549922255168,0.5274955344206355,265300.0,265300.0,265300.0
942,0,10,-1.607267002579085,0,0,0,0,0,0.5326549922255168,0.5274955344206355,350000.0,350000.0,350000.0
943,3,7,1.2403637656473752,0,1,1,0,0,0.5326549922255168,0.5274955344206355,925000.0,925000.0,925000.0
944,1,7,-0.0936270237634095,0,0,1,0,0,-0.7025184410914695,-0.6796763608811007,235000.0,235000.0,235000.0
945,1,7,-0.6134629760839445,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,275000.0,275000.0,275000.0
946,2,7,-0.2426976277376805,1,0,0,0,0,0.029925729014761,-0.6796763608811007,220000.0,220000.0,220000.0
947,3,9,0.2847829709405093,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,320000.0,320000.0,320000.0
948,1,4,-0.6039071681368758,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,178000.0,178000.0,178000.0
949,1,7,-0.6134629760839445,0,1,0,0,1,-0.7025184410914695,-0.6796763608811007,245000.0,245000.0,245000.0
950,3,4,-0.1356725787305116,1,0,0,0,0,-0.7025184410914695,-0.6796763608811007,185000.0,185000.0,185000.0
951,2,7,-0.3267887376718847,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,191500.0,191500.0,191500.0
952,3,7,-0.0706930846904447,1,1,1,0,0,-0.7025184410914695,-0.6796763608811007,365000.0,365000.0,365000.0
953,3,4,-0.388901489327831,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,205000.0,205000.0,205000.0
954,2,7,-0.0477591456174799,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,277875.0,277875.0,277875.0
955,3,7,0.2274481232580973,0,1,1,0,1,-0.7025184410914695,-0.6796763608811007,326000.0,326000.0,326000.0
956,2,9,0.158646306039203,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,115000.0,115000.0,115000.0
957,1,7,-0.3688342926389868,0,1,1,0,0,0.0312111961415723,-0.6796763608811007,270000.0,270000.0,270000.0
958,1,7,-0.3745677774072281,0,1,0,0,1,0.0304926374551181,-0.6796763608811007,295000.0,295000.0,295000.0
959,3,9,1.1161382623354823,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,350000.0,350000.0,350000.0
960,2,7,0.0936668119991361,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,247000.0,247000.0,247000.0
961,1,7,-0.3086327025724543,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,144815.0,144815.0,144815.0
962,2,7,-0.2713650515788866,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,255000.0,255000.0,255000.0
963,1,7,-0.6325745919780819,1,1,0,0,1,-0.7025184410914695,-0.6796763608811007,283500.0,283500.0,283500.0
964,1,7,-0.5179048966132579,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,293500.0,293500.0,293500.0
965,3,9,1.3741450769063364,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,205000.0,205000.0,205000.0
966,2,7,-0.2235860118435432,1,1,1,0,0,-0.7025184410914695,-0.6796763608811007,259000.0,259000.0,259000.0
967,1,7,-0.5542169668121188,1,0,0,0,1,-0.7025184410914695,-0.6796763608811007,240300.0,240300.0,240300.0
968,5,7,2.3335481947920296,0,1,0,1,0,0.0312111961415723,-0.6796763608811007,599000.0,599000.0,599000.0
969,2,7,-0.6516862078722191,1,1,0,0,1,-0.7025184410914695,-0.6796763608811007,271000.0,271000.0,271000.0
970,2,9,0.0325096411378967,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,168000.0,168000.0,168000.0
971,2,7,-0.1165609628363743,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,220000.0,220000.0,220000.0
972,2,9,0.5198558464383983,0,1,1,0,0,-0.7025184410914695,-0.6796763608811007,347000.0,347000.0,347000.0
973,2,7,0.5657237245843278,1,1,1,0,1,0.0312111961415723,-0.6796763608811007,519000.0,519000.0,519000.0
974,4,7,0.0649993881579302,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,300000.0,300000.0,300000.0
975,2,9,-1.607267002579085,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,221000.0,221000.0,221000.0
976,1,7,-0.5933957793951004,1,1,0,0,1,-0.7025184410914695,-0.6796763608811007,200000.0,200000.0,200000.0
977,1,7,-0.7625335800582156,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,152500.0,152500.0,152500.0
978,2,7,-0.3478115151554358,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,114580.0,114580.0,114580.0
979,2,9,0.686126904717393,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,185000.0,185000.0,185000.0
980,2,7,0.1510016596815481,0,1,1,0,0,-0.7025184410914695,-0.6796763608811007,255900.0,255900.0,255900.0
981,1,7,-0.4825484072091038,1,0,1,1,0,-0.7025184410914695,-0.6796763608811007,260000.0,260000.0,260000.0
982,3,7,0.3621850153117654,0,0,0,1,0,-0.7025184410914695,-0.6796763608811007,375000.0,375000.0,375000.0
983,2,9,-0.1165609628363743,0,1,0,0,0,-0.7025184410914695,-0.6796763608811007,118000.0,118000.0,118000.0
984,3,9,1.876780574922148,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,302500.0,302500.0,302500.0
985,3,7,0.2274481232580973,1,1,0,0,0,-0.7025184410914695,-0.6796763608811007,375000.0,375000.0,375000.0
986,3,9,0.9001770027317308,0,0,0,0,0,-0.7025184410914695,-0.6796763608811007,247200.0,247200.0,247200.0
987,3,7,-0.4567477257520185,1,1,0,0,0,0.0303112284595763,0.1426582256448278,271000.0,271000.0,271000.0
988,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,533600.0,533600.0,533600.0
989,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,666700.0,666700.0,666700.0
990,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,378000.0,378000.0,378000.0
991,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,307300.0,307300.0,307300.0
992,0,10,-1.607267002579085,0,0,0,0,0,0.0305786734957771,0.1426582256448278,200000.0,200000.0,200000.0
993,1,7,-0.4605700489308459,1,0,1,0,0,0.0928205475264494,0.1426582256448278,115000.0,115000.0,115000.0
994,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,565000.0,565000.0,565000.0
995,2,7,-0.1280279323728566,0,0,0,0,0,0.0928205475264494,0.1426582256448278,107000.0,107000.0,107000.0
996,2,7,-0.061137276743376,1,0,1,0,1,0.0928205475264494,0.1426582256448278,470000.0,470000.0,470000.0
997,2,7,-0.1977853303864578,1,1,1,0,0,0.0928205475264494,0.1426582256448278,255000.0,255000.0,255000.0
998,2,7,-0.3229664144930573,1,0,1,0,0,0.0928205475264494,0.1426582256448278,200000.0,200000.0,200000.0
999,3,4,0.2465597391522347,1,0,1,0,0,0.0305786734957771,0.1426582256448278,289000.0,289000.0,289000.0
1000,3,7,0.2551599663045965,1,1,1,0,0,0.0305786734957771,0.1426582256448278,380000.0,380000.0,380000.0
1001,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,362800.0,362800.0,362800.0
1002,2,7,-0.0697375038957378,1,1,0,1,1,0.0928205475264494,0.1426582256448278,207000.0,207000.0,207000.0
1003,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,366100.0,366100.0,366100.0
1004,1,7,-0.8485358515818334,1,0,0,0,0,0.0928205475264494,0.1426582256448278,145000.0,145000.0,145000.0
1005,3,7,0.3077169100134741,1,0,1,0,0,0.0928205475264494,0.1426582256448278,292000.0,292000.0,292000.0
1006,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,115000.0,115000.0,115000.0
1007,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,721000.0,721000.0,721000.0
1008,1,7,-0.6134629760839445,1,0,0,0,1,0.1078954867059731,0.1426582256448278,190000.0,190000.0,190000.0
1009,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,512500.0,512500.0,512500.0
1010,3,4,-0.3688342926389868,1,0,1,0,0,0.0928205475264494,0.1426582256448278,190000.0,190000.0,190000.0
1011,3,7,-0.203518815154699,1,1,1,0,0,0.0928205475264494,0.1426582256448278,280000.0,280000.0,280000.0
1012,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,656700.0,656700.0,656700.0
1013,0,7,-1.607267002579085,0,0,0,0,0,0.0366663842042193,0.1426582256448278,499300.0,499300.0,499300.0
1014,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,718800.0,718800.0,718800.0
1015,0,10,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,120000.0,120000.0,120000.0
1016,3,7,0.8399754126651984,1,1,1,1,0,0.0928205475264494,0.1426582256448278,550000.0,550000.0,550000.0
1017,2,7,-0.5704618403221355,1,1,0,0,0,0.0928205475264494,0.1426582256448278,266000.0,266000.0,266000.0
1018,4,4,-0.0964937661475301,1,1,0,0,0,0.0928205475264494,0.1426582256448278,264900.0,264900.0,264900.0
1019,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,550000.0,550000.0,550000.0
1020,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,348900.0,348900.0,348900.0
1021,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,366600.0,366600.0,366600.0
1022,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,824800.0,824800.0,824800.0
1023,0,10,-1.607267002579085,0,0,0,0,0,0.0366663842042193,0.1426582256448278,1312400.0,1312400.0,1312400.0
1024,3,7,-0.3000324754200925,0,0,0,0,0,0.0928205475264494,0.1426582256448278,212500.0,212500.0,212500.0
1025,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,371300.0,371300.0,371300.0
1026,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,748900.0,748900.0,748900.0
1027,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,350300.0,350300.0,350300.0
1028,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,1059800.0,1059800.0,1059800.0
1029,2,7,-0.3564117423077976,0,0,0,0,0,0.1078954867059731,0.1426582256448278,310000.0,310000.0,310000.0
1030,0,10,-1.607267002579085,0,0,0,0,0,0.0366663842042193,0.1426582256448278,494800.0,494800.0,494800.0
1031,0,3,-1.607267002579085,0,0,0,0,0,0.0928205475264494,0.1426582256448278,792600.0,792600.0,792600.0
1032,0,10,-1.607267002579085,0,0,0,0,0,0.0294128808814185,0.1426582256448278,358900.0,358900.0,358900.0
1033,2,7,0.0248649947802418,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,215000.0,215000.0,215000.0
1034,2,7,0.1003558775620842,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,261900.0,261900.0,261900.0
1035,3,7,1.136205459024327,1,1,1,1,0,0.0497522187094237,-0.2478559493662621,718000.0,718000.0,718000.0
1036,2,7,-0.0515814687963074,1,0,0,0,0,-0.3497658140786667,-0.2478559493662621,169900.0,169900.0,169900.0
1037,3,7,0.5676348861737416,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,309900.0,309900.0,309900.0
1038,3,7,1.0244025060436237,1,1,1,1,0,0.0310592048209831,-0.2478559493662621,340000.0,340000.0,340000.0
1039,1,7,0.0774219384891194,1,0,0,0,0,-0.3497658140786667,-0.2478559493662621,223000.0,223000.0,223000.0
1040,2,7,-0.2082967191282334,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,153000.0,153000.0,153000.0
1041,2,7,-0.5551725476068257,1,1,1,0,0,0.0296611404774326,-0.2478559493662621,185000.0,185000.0,185000.0
1042,2,7,-0.3946349740960722,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,188000.0,188000.0,188000.0
1043,4,7,2.047829537174677,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,632500.0,632500.0,632500.0
1044,3,4,-0.1566953562140626,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,162500.0,162500.0,162500.0
1045,3,7,0.8151303120028198,1,1,1,0,0,0.0497522187094237,-0.2478559493662621,362000.0,362000.0,362000.0
1046,2,7,0.4529651908089177,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,210000.0,210000.0,210000.0
1047,4,7,1.2451416696209094,1,1,1,1,0,0.0497522187094237,-0.2478559493662621,510000.0,510000.0,510000.0
1048,4,7,0.8342419278969572,1,1,1,0,0,0.0310592048209831,-0.2478559493662621,442015.0,442015.0,442015.0
1049,2,7,-0.0353365952862907,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,230000.0,230000.0,230000.0
1050,2,7,-0.6975540860181487,1,0,0,0,0,-0.3497658140786667,-0.2478559493662621,165000.0,165000.0,165000.0
1051,2,7,0.3115392331923016,1,1,1,1,0,0.1078954867059731,-0.2478559493662621,320000.0,320000.0,320000.0
1052,2,7,0.3210950411393702,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,327500.0,327500.0,327500.0
1053,2,7,-0.3478115151554358,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,220000.0,220000.0,220000.0
1054,3,7,1.260430962336219,0,1,1,1,0,0.0497522187094237,-0.2478559493662621,810000.0,810000.0,810000.0
1055,5,7,2.5953773325417107,0,1,1,1,1,0.0497522187094237,-0.2478559493662621,1299000.0,1299000.0,1299000.0
1056,1,7,-0.787378680720594,0,1,0,0,0,0.0290640043102037,-0.2478559493662621,106000.0,106000.0,106000.0
1057,3,7,0.2284037040528042,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,238000.0,238000.0,238000.0
1058,2,7,-0.2770985363471277,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,209000.0,209000.0,209000.0
1059,3,7,0.4443649636565559,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,434500.0,434500.0,434500.0
1060,1,7,-0.7290882522434753,1,1,0,0,0,-0.3497658140786667,-0.2478559493662621,177500.0,177500.0,177500.0
1061,2,7,0.4615654179612795,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,410000.0,410000.0,410000.0
1062,2,7,0.2522932239204759,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,298800.0,298800.0,298800.0
1063,0,10,-1.607267002579085,0,0,0,0,0,0.1078954867059731,-0.2478559493662621,102000.0,102000.0,102000.0
1064,2,7,0.4634765795506932,1,1,1,1,0,-0.3497658140786667,-0.2478559493662621,272500.0,272500.0,272500.0
1065,0,10,-1.607267002579085,0,0,0,0,0,0.0497522187094237,-0.2478559493662621,147500.0,147500.0,147500.0
1066,2,7,0.044932191469086,1,1,1,0,0,0.0497522187094237,-0.2478559493662621,267500.0,267500.0,267500.0
1067,3,7,-0.0506258880016005,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,200000.0,200000.0,200000.0
1068,1,7,-0.7243103482699409,1,1,0,0,0,-0.3497658140786667,-0.2478559493662621,163000.0,163000.0,163000.0
1069,1,7,-0.7319549946275958,1,0,0,0,1,-0.3497658140786667,-0.2478559493662621,172500.0,172500.0,172500.0
1070,3,7,0.3755631464376616,1,1,1,1,0,0.0310592048209831,-0.2478559493662621,380000.0,380000.0,380000.0
1071,2,7,-0.3697898734336937,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,280000.0,280000.0,280000.0
1072,1,7,-0.6363969151569093,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,147000.0,147000.0,147000.0
1073,2,7,0.7119275861744784,1,1,1,1,0,0.0497522187094237,-0.2478559493662621,339000.0,339000.0,339000.0
1074,4,7,1.7707111067096857,1,1,1,0,0,-0.3497658140786667,-0.2478559493662621,360000.0,360000.0,360000.0
1075,2,7,-0.4452807562155361,1,0,0,0,0,0.0310592048209831,-0.2478559493662621,165000.0,165000.0,165000.0
1076,1,7,-0.7118877979387517,1,0,0,0,0,-0.3497658140786667,-0.2478559493662621,130000.0,130000.0,130000.0
1077,2,7,0.2914720365034574,1,1,1,0,0,0.0497522187094237,-0.2478559493662621,255000.0,255000.0,255000.0
1078,4,7,2.353615391480874,1,1,1,1,0,0.0497522187094237,-0.2478559493662621,1222000.0,1222000.0,1222000.0
1079,1,7,-0.7195324442964066,1,0,0,0,0,-0.3497658140786667,-0.2478559493662621,95000.0,95000.0,95000.0
1080,2,7,-0.0324698529021701,0,1,0,0,0,0.1026070831999265,0.0956165936562147,276000.0,276000.0,276000.0
1081,2,7,-0.040114499259825,1,1,0,0,0,0.1026070831999265,0.0956165936562147,355000.0,355000.0,355000.0
1082,2,7,-0.2006520727705784,0,1,1,0,0,0.1026070831999265,0.0956165936562147,371000.0,371000.0,371000.0
1083,2,1,-0.0305586913127563,1,1,0,0,0,0.1026070831999265,0.0956165936562147,185000.0,185000.0,185000.0
1084,4,9,1.80606759611384,0,0,1,0,0,0.1026070831999265,0.0956165936562147,760000.0,760000.0,760000.0
1085,1,7,0.0353763835220173,1,1,0,0,0,0.1026070831999265,0.0956165936562147,359900.0,359900.0,359900.0
1086,3,7,0.2417818351787004,1,1,0,1,0,0.1026070831999265,0.0956165936562147,494000.0,494000.0,494000.0
1087,3,7,0.6230585722667398,0,1,1,0,0,0.1026070831999265,0.0956165936562147,645000.0,645000.0,645000.0
1088,4,9,0.4567875139877452,0,0,1,0,0,0.1026070831999265,0.0956165936562147,422500.0,422500.0,422500.0
1089,2,7,-0.4080131052219684,0,1,1,0,1,0.1026070831999265,0.0956165936562147,420000.0,420000.0,420000.0
1090,2,7,0.1930472146486502,0,1,1,0,0,0.1026070831999265,0.0956165936562147,495000.0,495000.0,495000.0
1091,1,7,-0.6134629760839445,0,1,1,0,0,0.1026070831999265,0.0956165936562147,370000.0,370000.0,370000.0
1092,2,7,-0.3755233582019349,0,1,0,0,0,0.1026070831999265,0.0956165936562147,333900.0,333900.0,333900.0
1093,3,7,0.4921440033918992,0,1,1,0,0,0.1026070831999265,0.0956165936562147,515000.0,515000.0,515000.0
1094,2,7,-0.3879459085331241,0,1,1,0,0,0.1026070831999265,0.0956165936562147,347000.0,347000.0,347000.0
1095,3,7,0.2962499404769917,1,1,1,0,0,0.1026070831999265,0.0956165936562147,449000.0,449000.0,449000.0
1096,2,7,0.4930995841866061,0,1,0,0,0,0.1026070831999265,0.0956165936562147,335000.0,335000.0,335000.0
1097,2,7,0.1060893623303254,0,0,1,0,0,0.1026070831999265,0.0956165936562147,429000.0,429000.0,429000.0
1098,2,7,-0.452925402573191,0,1,1,0,0,0.1026070831999265,0.0956165936562147,366000.0,366000.0,366000.0
1099,1,7,0.1051337815356185,0,1,0,0,0,0.1026070831999265,0.0956165936562147,330000.0,330000.0,330000.0
1100,1,7,-0.7462887065481988,0,1,0,0,0,0.1026070831999265,0.0956165936562147,312000.0,312000.0,312000.0
1101,3,7,0.5867465020678789,0,1,1,1,0,0.1026070831999265,0.0956165936562147,430000.0,430000.0,430000.0
1102,0,10,-1.607267002579085,0,0,0,0,0,0.1026070831999265,0.0956165936562147,99275.0,99275.0,99275.0
1103,3,7,0.4567875139877452,0,0,0,0,0,0.1026070831999265,0.0956165936562147,575000.0,575000.0,575000.0
1104,2,7,0.5485232702796042,1,1,1,1,0,0.1026070831999265,0.0956165936562147,498500.0,498500.0,498500.0
1105,2,7,0.6631929656444282,0,0,1,0,0,0.1026070831999265,0.0956165936562147,465000.0,465000.0,465000.0
1106,2,1,-0.4720370184673284,0,1,0,0,0,0.1026070831999265,0.0956165936562147,105000.0,105000.0,105000.0
1107,1,7,-0.0458479840280662,1,1,0,0,0,0.1026070831999265,0.0956165936562147,350500.0,350500.0,350500.0
1108,6,9,-1.607267002579085,0,0,0,0,0,0.1026070831999265,0.0956165936562147,820000.0,820000.0,820000.0
1109,2,7,-0.2082967191282334,0,1,1,0,0,0.1026070831999265,0.0956165936562147,375000.0,375000.0,375000.0
1110,2,7,-0.3545005807183838,0,1,1,1,0,0.1026070831999265,0.0956165936562147,410500.0,410500.0,410500.0
1111,0,10,-1.607267002579085,0,0,0,0,0,0.1026070831999265,0.0956165936562147,120000.0,120000.0,120000.0
1112,2,7,0.3029390060399398,1,1,1,0,0,0.1026070831999265,0.0956165936562147,490000.0,490000.0,490000.0
1113,3,7,0.5905688252467064,1,1,1,0,0,0.1026070831999265,0.0956165936562147,487000.0,487000.0,487000.0
1114,2,7,-0.3076771217777474,0,1,1,0,0,0.1026070831999265,0.0956165936562147,395000.0,395000.0,395000.0
1115,2,7,-0.246519950916508,0,1,0,0,0,0.1026070831999265,0.0956165936562147,374000.0,374000.0,374000.0
1116,3,7,-1.607267002579085,1,0,1,0,0,0.1026070831999265,0.0956165936562147,750000.0,750000.0,750000.0
1117,3,7,0.1997362802115982,0,1,1,0,0,0.1026070831999265,0.0956165936562147,529900.0,529900.0,529900.0
1118,2,7,0.3564515305435242,0,1,1,0,0,0.1026070831999265,0.0956165936562147,425000.0,425000.0,425000.0
1119,2,7,-0.3153217681354023,0,1,1,0,1,0.1026070831999265,0.0956165936562147,369900.0,369900.0,369900.0
1120,1,7,-0.5370165125073952,0,1,0,0,0,0.1026070831999265,0.0956165936562147,214400.0,214400.0,214400.0
1121,2,7,-0.4567477257520185,1,1,1,0,0,0.1026070831999265,0.0956165936562147,400000.0,400000.0,400000.0
1122,1,7,-0.4433695946261224,0,0,1,0,0,0.1026070831999265,0.0956165936562147,380000.0,380000.0,380000.0
1123,2,7,-0.4624812105202597,0,1,1,0,0,0.1026070831999265,0.0956165936562147,382000.0,382000.0,382000.0
1124,2,7,-0.0955381853528232,0,1,1,0,0,0.1026070831999265,0.0956165936562147,592790.0,592790.0,592790.0
1125,2,7,-0.1366281595252184,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,345000.0,345000.0,345000.0
1126,0,9,0.7138387477638921,0,0,1,0,0,-0.7195007958642533,-0.7299916061576227,196000.0,196000.0,196000.0
1127,2,7,-0.5370165125073952,1,0,0,0,1,-0.7195007958642533,-0.7299916061576227,205000.0,205000.0,205000.0
1128,3,6,0.686126904717393,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,295000.0,295000.0,295000.0
1129,0,9,-0.1949185880023372,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,106000.0,106000.0,106000.0
1130,6,6,-0.0706930846904447,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,10000.0,10000.0,10000.0
1131,1,6,-0.147139548266994,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,71500.0,71500.0,71500.0
1132,1,7,-0.9116041840324868,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,100000.0,100000.0,100000.0
1133,1,7,-0.5637727747591875,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,208000.0,208000.0,208000.0
1134,0,10,-1.607267002579085,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,28000.0,28000.0,28000.0
1135,3,6,0.158646306039203,1,0,1,0,1,-0.7195007958642533,-0.7299916061576227,346000.0,346000.0,346000.0
1136,1,7,-0.1719846489293725,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,195000.0,195000.0,195000.0
1137,2,7,-0.1872739416446823,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,270000.0,270000.0,270000.0
1138,3,4,-0.2197636886647158,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,180000.0,180000.0,180000.0
1139,2,7,0.0573547418002752,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,232000.0,232000.0,232000.0
1140,1,6,-0.5752397442956698,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,58000.0,58000.0,58000.0
1141,3,7,-0.3650119694601594,1,0,0,0,1,-0.7195007958642533,-0.7299916061576227,275000.0,275000.0,275000.0
1142,2,4,-0.1280279323728566,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,242000.0,242000.0,242000.0
1143,3,6,-0.0783377310480996,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,241500.0,241500.0,241500.0
1144,3,7,0.1930472146486502,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,350000.0,350000.0,350000.0
1145,0,9,0.4338535749147804,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,274500.0,274500.0,274500.0
1146,1,6,-0.4395472714472949,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,107000.0,107000.0,107000.0
1147,2,7,0.3535847881594037,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,237000.0,237000.0,237000.0
1148,2,7,0.6135027643196712,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,305000.0,305000.0,305000.0
1149,2,4,-0.0487147264121868,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,229000.0,229000.0,229000.0
1150,0,9,1.390389950416353,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,225000.0,225000.0,225000.0
1151,0,9,-0.2293194966117844,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,200000.0,200000.0,200000.0
1152,0,9,0.6135027643196712,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,30000.0,30000.0,30000.0
1153,3,7,0.2675825166357857,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,427900.0,427900.0,427900.0
1154,0,9,-0.3363445456189534,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,200000.0,200000.0,200000.0
1155,0,9,0.2847829709405093,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,225000.0,225000.0,225000.0
1156,1,7,-0.3659675502548662,1,0,0,0,1,-0.7195007958642533,-0.7299916061576227,225000.0,225000.0,225000.0
1157,2,7,0.5093444576966228,1,0,0,0,1,-0.7195007958642533,-0.7299916061576227,283000.0,283000.0,283000.0
1158,2,7,-0.0429812416439456,1,0,0,0,1,-0.7195007958642533,-0.7299916061576227,266900.0,266900.0,266900.0
1159,3,7,-0.1566953562140626,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,497900.0,497900.0,497900.0
1160,3,7,-0.196829749591751,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,260000.0,260000.0,260000.0
1161,3,7,-0.1853627800552686,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,229995.0,229995.0,229995.0
1162,4,7,2.915496898768511,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,703125.0,703125.0,703125.0
1163,3,7,0.6297476378296879,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,465000.0,465000.0,465000.0
1164,3,6,0.878198644453473,1,0,0,0,0,-0.7195007958642533,-0.7299916061576227,230000.0,230000.0,230000.0
